Date,Close
6/7/18 16:00,1689.3
6/8/18 16:00,1683.99
6/11/18 16:00,1689.12
6/12/18 16:00,1698.75
6/13/18 16:00,1704.86
6/14/18 16:00,1723.86
6/15/18 16:00,1715.97
6/18/18 16:00,1723.79
6/19/18 16:00,1734.78
6/20/18 16:00,1750.08
6/21/18 16:00,1730.22
6/22/18 16:00,1715.67
6/25/18 16:00,1663.15
6/26/18 16:00,1691.09
6/27/18 16:00,1660.51
6/28/18 16:00,1701.45
6/29/18 16:00,1699.8
7/2/18 16:00,1713.78
7/3/18 13:00,1693.96
7/5/18 16:00,1699.73
7/6/18 16:00,1710.63
7/9/18 16:00,1739.02
7/10/18 16:00,1743.07
7/11/18 16:00,1755
7/12/18 16:00,1796.62
7/13/18 16:00,1813.03
7/16/18 16:00,1822.49
7/17/18 16:00,1843.93
7/18/18 16:00,1842.92
7/19/18 16:00,1812.97
7/20/18 16:00,1813.7
7/23/18 16:00,1802
7/24/18 16:00,1829.24
7/25/18 16:00,1863.61
7/26/18 16:00,1808
7/27/18 16:00,1817.27
7/30/18 16:00,1779.22
7/31/18 16:00,1777.44
8/1/18 16:00,1797.17
8/2/18 16:00,1834.33
8/3/18 16:00,1823.29
8/6/18 16:00,1847.75
8/7/18 16:00,1862.48
8/8/18 16:00,1886.52
8/9/18 16:00,1898.52
8/10/18 16:00,1886.3
8/13/18 16:00,1896.2
8/14/18 16:00,1919.65
8/15/18 16:00,1882.62
8/16/18 16:00,1886.52
8/17/18 16:00,1882.22
8/20/18 16:00,1876.71
8/21/18 16:00,1883.42
8/22/18 16:00,1904.9
8/23/18 16:00,1902.9
8/24/18 16:00,1905.39
8/27/18 16:00,1927.68
8/28/18 16:00,1932.82
8/29/18 16:00,1998.1
8/30/18 16:00,2002.38
8/31/18 16:00,2012.71
9/4/18 16:00,2039.51
9/5/18 16:00,1994.82
9/6/18 16:00,1958.31
9/7/18 16:00,1952.07
9/10/18 16:00,1939.01
9/11/18 16:00,1987.15
9/12/18 16:00,1990
9/13/18 16:00,1989.87
9/14/18 16:00,1970.19
9/17/18 16:00,1908.03
9/18/18 16:00,1941.05
9/19/18 16:00,1926.42
9/20/18 16:00,1944.3
9/21/18 16:00,1915.01
9/24/18 16:00,1934.36
9/25/18 16:00,1974.55
9/26/18 16:00,1974.85
9/27/18 16:00,2012.98
9/28/18 16:00,2003
10/1/18 16:00,2004.36
10/2/18 16:00,1971.31
10/3/18 16:00,1952.76
10/4/18 16:00,1909.42
10/5/18 16:00,1889.65
10/8/18 16:00,1864.42
10/9/18 16:00,1870.32
10/10/18 16:00,1755.25
10/11/18 16:00,1719.36
10/12/18 16:00,1788.61
10/15/18 16:00,1760.95
10/16/18 16:00,1819.96
10/17/18 16:00,1831.73
10/18/18 16:00,1770.72
10/19/18 16:00,1764.03
10/22/18 16:00,1789.3
10/23/18 16:00,1768.7
10/24/18 16:00,1664.2
10/25/18 16:00,1782.17
10/26/18 16:00,1642.81
10/29/18 16:00,1538.88
10/30/18 16:00,1530.42
10/31/18 16:00,1598.01
11/1/18 16:00,1665.53
11/2/18 16:00,1665.53
11/5/18 16:00,1627.8
11/6/18 16:00,1642.81
11/7/18 16:00,1755.49
11/8/18 16:00,1754.91
11/9/18 16:00,1712.43
11/12/18 16:00,1636.85
11/13/18 16:00,1631.17
11/14/18 16:00,1599.01
11/15/18 16:00,1619.44
11/16/18 16:00,1593.41
11/19/18 16:00,1512.29
11/20/18 16:00,1495.46
11/21/18 16:00,1516.73
11/23/18 13:00,1502.06
11/26/18 16:00,1581.33
11/27/18 16:00,1581.42
11/28/18 16:00,1677.75
11/29/18 16:00,1673.57
11/30/18 16:00,1690.17
12/3/18 16:00,1772.36
12/4/18 16:00,1668.4
12/6/18 16:00,1699.19
12/7/18 16:00,1629.13
12/10/18 16:00,1641.03
12/11/18 16:00,1643.24
12/12/18 16:00,1663.54
12/13/18 16:00,1658.38
12/14/18 16:00,1591.91
12/17/18 16:00,1520.91
12/18/18 16:00,1551.48
12/19/18 16:00,1495.08
12/20/18 16:00,1460.83
12/21/18 16:00,1377.45
12/24/18 13:00,1343.96
12/26/18 16:00,1470.9
12/27/18 16:00,1461.64
12/28/18 16:00,1478.02
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
